query	Preferred_name
g24379	g24379
g24380	DGCR8
g24381	GNB1L
g24382	CHST7.1
g24383	CHST7.2
g24384	SGSM2
g24386	ZMYND10.1
g24387	ABHD11
g24388	RAB35
g24389	g24389
g24391	g24391
g24392	LONRF1
g24393	SSPO.11
g24394	g24394
g24395	SLC22A13.14
g24396	SLC22A14.1
g24397	g24397
g24398	EIF2B1.1
g24399	SLC22A13.15
g24400	g24400
g24401	NCF1
g24402	SNRPD3
g24403	GUCD1
g24404	g24404
g24405	g24405
g24406	YDJC
g24407	PIGS
g24408	g24408
g24409	COX6A1
g24410	g24410
g24411	g24411
g24412	RBM19
g24413	LHX1
g24414	FBXW8
g24415	dhhc.8
g24416	CRCP
g24417	g24417
g24418	CCDC157
g24419	OGFOD2
g24420	g24420
g24421	g24421
g24426	POLR3B.4
g24431	CCDC157.1
g24432	OGFOD2.1
g24433	g24433
g24434	g24434
g24435	g24435
g24436	g24436
g24437	g24437
g24438	CHCHD2
g24439	g24439
g24440	g24440
g24441	CHCHD2.1
g24442	LRRC74B.1
g24443	g24443
g24444	g24444
g24446	TADA2A
g24447	CCDC74B
g24448	KIAA0753
g24449	TTC28.4
g24452	GDPD1
g24453	g24453
g24454	KCTD7.8
g24455	PPIL2
g24456	g24456
g24462	TPCN1
g24463	YPEL2
g24464	g24464
g24465	g24465
g24466	DEPTOR
g24467	SMPD1.1
g24468	COLEC12
g24469	SLC22A13.16
g24470	g24470
g24471	g24471
g24472	g24472
g24473	CPD
g24474	INO80B
g24475	POLD4
g24476	AIPL1
g24477	TBL2
g24478	TMEM167A
g24479	g24479
g24480	GXYLT2
g24481	C12orf10
g24482	FCER2.2
g24483	RAD54B
g24485	SRCAP
g24486	CORO1C
g24487	SMPD4
g24488	g24488
g24489	SMYD4
g24490	AKR7A2
g24491	AKR7A2.1
g24492	g24492
g24495	g24495
g24496	g24496
g24497	g24497
g24498	g24498
g24501	g24501
g24502	SETD6
g24503	WFDC8
g24504	SPINT2.1
g24505	SPINT1
g24506	IFT172
g24507	ATRAID
g24508	ANKRD66
g24509	g24509
g24510	RpS20
g24511	ATP2A2
g24512	PPM1D
g24513	g24513
g24514	STX1A
g24515	RAN
g24516	SAMD15
g24517	UPB1
g24518	AACS
g24520	SLC15A4.2
g24521	g24521
g24522	g24522
g24523	USP14
g24524	FAT1.4
g24525	g24525
g24526	g24526
g24527	BCL7A
g24528	CNTD1
g24529	ARPC3
g24530	unc.132
g24531	EXO5
g24532	im.7160594
g24534	PTRH2
g24535	ANAPC7
g24538	CLEC4E.1
g24539	TBCE
g24541	g24541
g24544	ICK
g24547	RNF146
g24548	AGPAT5
g24550	SRRM2
g24551	CHST6.5
g24552	chst1.2
g24553	g24553
g24554	MRPL44
g24555	MRPL57
g24556	SLC12A9
g24557	ACAD10
g24561	RFC2
g24563	g24563
g24564	RNFT2
g24565	glipr2.5
g24566	g24566
g24567	NOTCH2
g24568	g24568
g24569	GLIPR2.7
g24570	glipr2.6
g24572	glipr2.7
g24573	g24573
g24574	g24574
g24575	g24575
g24576	g24576
g24577	glipr2.8
g24578	glipr2.9
g24579	SCART1
g24582	g24582
g24583	ARL6IP4
g24584	g24584
g24585	C12orf49
g24586	TYW1
g24587	POP5
g24588	SBDS
g24589	GATSL3
g24590	MED31
g24591	EIF4H
g24599	g24599
g24603	NUP153
g24604	FAM135B
g24605	PPP1R42
g24606	C18orf8
g24609	FER1L6
g24611	IFT52
g24612	g24612
g24613	PPT1
g24614	g24614
g24615	g24615
g24626	g24626
g24627	CASP10.2
g24628	g24628
g24629	g24629
g24630	g24630
g24631	g24631
g24632	DENR
g24633	CD320.1
g24634	CUEDC1
g24635	g24635
g24636	g24636
g24637	FUT3.6
g24638	g24638
g24639	g24639
g24640	g24640
g24641	g24641
g24642	g24642
g24643	g24643
g24644	g24644
g24646	g24646
g24647	g24647
g24649	g24649
g24650	g24650
g24651	g24651
g24654	g24654
g24656	PREB
g24657	g24657
g24658	g24658
g24660	ureF
g24662	g24662
g24663	SLC35B3
g24664	g24664
g24665	NAE1
g24666	TM9SF4
g24667	Cralbp.7
g24668	g24668
g24669	STX7
g24671	g24671
g24672	STX7.1
g24673	GMNN
g24674	PRODH
g24675	KIAA1841
g24677	g24677
g24678	SVOP
g24679	C11orf54
g24680	g24680
g24681	TMC7.2
g24683	HTR1F.13
g24684	EPPIN
g24686	g24686
g24687	g24687
g24689	ABHD15
g24690	UFD1L
g24691	DGCR2
g24692	SSRP1
g24693	SPPL3
g24694	g24694
g24698	ZNHIT3
g24699	PXMP2
g24700	FN3KRP
g24703	DDX60
g24705	DDX60.1
g24706	DDX60.2
g24707	DDX60.3
g24711	DDX60.4
g24712	BLMH
g24715	g24715
g24716	g24716
g24717	g24717
g24718	g24718
g24719	RPA2
g24720	g24720
g24721	g24721
g24722	g24722
g24723	g24723
g24724	POT1
g24725	SDCBP
g24726	EIF3E
g24728	g24728
g24729	g24729
g24730	g24730
g24731	g24731
g24732	g24732
g24733	g24733
g24734	g24734
g24735	g24735
g24736	g24736
g24737	g24737
g24738	g24738
g24739	g24739
g24740	ISG20L2
g24741	IMPAD1
g24742	DLGAP5
g24743	MIB1.1
g24744	ANKRD66.1
g24745	g24745
g24750	DDX43
g24753	g24753
g24754	g24754
g24755	g24755
g24756	TMPRSS15.1
g24757	VTC2
g24758	GDPGP1
g24759	g24759
g24760	g24760
g24763	g24763
g24764	g24764
g24765	g24765
g24766	MATN2.3
g24767	SSPO.12
g24769	g24769
g24770	g24770
g24771	LRP2.1
g24772	g24772
g24773	g24773
g24776	NF1
g24778	g24778
g24779	g24779
g24780	Rac1
g24781	g24781
g24782	g24782
g24783	g24783
g24784	g24784
g24785	GAL3ST1.2
g24786	TTC4.1
g24787	GAL3ST1.3
g24788	NUDT9
g24790	BRAP
g24791	PRPF8
g24792	TMED2
g24793	g24793
g24794	CNS1.3
g24795	g24795
g24796	TTC4.2
g24797	g24797
g24798	gprs.2
g24800	MRPL18
g24801	TTC4.3
g24802	TTC4.4
g24803	g24803
g24804	g24804
g24805	g24805
g24806	g24806
g24807	SPAG1.1
g24808	g24808
g24809	g24809
g24810	g24810
g24811	g24811
g24812	g24812
g24813	MRPL18.1
g24814	NLE1
g24815	g24815
g24816	STK36
g24817	g24817
g24818	g24818
g24819	g24819
g24820	g24820
g24821	g24821
g24822	g24822
g24823	g24823
g24824	g24824
g24825	g24825
g24826	ERP29
g24827	SLCO4A1
g24828	g24828
g24829	SLCO4C1.1
g24830	ADRA1B.9
g24831	TBX18.1
g24832	PRRT4.9
g24833	C12orf43
g24834	TMEM134
g24836	PCMT1
g24837	g24837
g24838	g24838
g24839	g24839
g24840	SCAF11
g24841	PHRF1.1
g24842	g24842
g24843	g24843
g24844	g24844
g24845	GAS2L1
g24846	g24846
g24847	aceA
g24848	g24848
g24849	g24849
g24850	g24850
g24851	SEPT2
g24854	GAS2L1.1
g24855	g24855
g24856	g24856
g24857	SEPT2.1
g24861	OPRK1.4
g24862	OPRK1.5
g24863	LIMK1
g24864	g24864
g24865	TCHP
g24866	g24866
g24867	VPS33A
g24868	g24868
g24869	PRDM9.3
g24870	TMEM248
g24871	MNT
g24872	MORC2
g24874	HECTD4
g24875	g24875
g24876	GTF2H3
g24877	MAPK7
g24878	VKORC1.1
g24879	g24879
g24882	ENPP5.1
g24883	HNRNPLL.1
g24884	g24884
g24885	UBE2G1
g24886	g24886
g24887	PRRT4.10
g24888	g24888
g24889	RNF25
g24890	Car15
g24891	CA14.2
g24892	g24892
g24893	CD63
g24894	RAD9B
g24895	g24895
g24896	TBX10
g24897	TBX10.1
g24898	g24898
g24899	g24899
g24900	g24900
g24901	PHKG2
g24902	HPS4
g24903	g24903
g24904	g24904
g24905	g24905
g24906	ADRBK2
g24907	GUSB
g24908	g24908
g24909	g24909
g24910	g24910
g24911	g24911
g24912	INPP5J
g24913	g24913
g24914	g24914
g24915	HLX.1
g24916	g24916
g24917	g24917
g24918	g24918
g24919	g24919
g24920	g24920
g24921	g24921
g24922	g24922
g24923	g24923
g24924	FHIT
g24925	CCDC86
g24926	TAOK1
g24927	ABR
g24930	g24930
g24933	DCLK3
g24934	XRCC1.1
g24935	PNLDC1
g24936	g24936
g24937	g24937
g24938	KIF12
g24939	PRDM9.4
g24940	WDR66
g24941	PAFAH1B1
g24942	g24942
g24943	g24943
g24944	g24944
g24945	B3GALTL
g24946	g24946
g24947	FBXO22.2
g24948	RPS6KB1
g24949	g24949
g24950	SPNS3
g24951	RAD1
g24952	g24952
g24953	g24953
g24954	HGH1
g24955	g24955
g24957	g24957
g24958	g24958
g24959	g24959
g24962	g24962
g24963	g24963
g24964	g24964
g24967	g24967
g24970	g24970
g24971	P2RX1
g24973	P2RX1.1
g24974	BCAS3
g24975	RENBP
g24976	MRPS23
g24977	PIPOX
g24978	PIPOX.1
g24979	PML.1
g24981	g24981
g24983	g24983
g24985	g24985
g24986	g24986
g24987	g24987
g24988	g24988
g24989	IFT20
g24990	KCTD10
g24991	g24991
g24992	g24992
g24994	g24994
g24995	g24995
g24996	g24996
g24997	g24997
g24998	BCKDK
g25001	g25001
g25002	g25002
g25003	TRAF4.15
g25004	ACOX3
g25005	HSD17B4
g25006	g25006
g25007	g25007
g25009	MYO1H
g25010	g25010
g25011	g25011
g25013	HEATR6
g25014	g25014
g25015	P2RX1.2
g25016	PITPNM2
g25017	g25017
g25018	TBX5
g25022	BRIP1
g25023	g25023
g25024	g25024
g25026	DRG1
g25027	RANBP1
g25028	TBXAS1.20
g25029	g25029
g25030	g25030
g25031	NOS1
g25032	g25032
g25033	NOS1.1
g25034	g25034
g25035	NOS1.2
g25036	g25036
g25037	g25037
g25038	g25038
g25039	MED13L
g25040	GUSB.1
g25042	GUSB.2
g25044	GUSB.3
g25045	GOLGA3
g25046	g25046
g25047	RAB24.2
g25048	CHEK2
g25049	TEKT1.1
g25050	g25050
g25051	TMEM17
g25052	NDUFS8
g25053	SLX1A
g25054	UQCR10
g25055	DCTPP1
g25056	SRRD.1
g25057	g25057
g25058	g25058
g25059	TMEM246
g25060	TIMM22
g25061	DERL2
g25062	VPS29
g25063	SUDS3
g25064	FUS
g25065	RNF34
g25067	C17orf85
g25068	TXNL4A
g25069	CCDC64
g25070	Tssk5.1
g25071	SMARCB1
g25072	RASAL1
g25073	Mzt2b
g25075	g25075
g25076	g25076
g25077	OSBP
g25078	TMEM45B
g25080	SDSL
g25081	athp.1
g25082	UNC119
g25083	PRPF19
g25084	CCDC92
g25085	DTX1.2
g25086	ASPHD2
g25087	g25087
g25088	g25088
g25089	g25089
g25090	g25090
g25091	g25091
g25092	g25092
g25094	ABCC4.34
g25095	ABCC4.35
g25098	g25098
g25099	MED19
g25100	SEPT4
g25101	g25101
g25102	g25102
g25103	g25103
g25104	g25104
g25105	g25105
g25106	g25106
g25107	BRAP.1
g25108	POLDIP2
g25109	BZRAP1
g25110	g25110
g25111	g25111
g25113	HAUS7.2
g25114	RILPL1
g25115	MED16
g25116	g25116
g25117	PDHX
g25118	RAD51D
g25119	Indy.2
g25120	g25120
g25122	g25122
g25123	g25123
g25124	g25124
g25125	g25125
g25126	g25126
g25127	OTUD1
g25128	g25128
g25130	MFSD13B
g25131	CHST1
g25132	g25132
g25133	lztr1
g25135	C17orf97
g25136	OLAH
g25137	DOC2B
g25138	PPTC7
g25139	SCARB2.2
g25140	RAD51C
g25141	C19orf53
g25142	SMTNL1
g25143	g25143
g25144	g25144
g25145	g25145
g25146	DPH1
g25147	GLOD4
g25148	DEPDC5
g25149	RNMTL1
g25150	SHPK
g25151	FMO5.1
g25152	g25152
g25160	FMO2
g25161	MVK
g25162	TMEM116
g25163	SIRT4
g25164	ARMC5
g25165	PTER
g25166	ZSWIM7
g25167	g25167
g25168	RFC5
g25169	g25169
g25170	g25170
g25171	g25171
g25172	SLC2A5
g25173	g25173
g25174	g25174
g25175	RAB34
g25176	g25176
g25177	g25177
g25178	CUBN.25
g25179	g25179
g25180	KSR1
g25182	g25182
g25183	HTR1F.14
g25184	RpL23A
g25186	PRR11
g25187	CAF17
g25188	SKA2
g25192	g25192
g25193	g25193
g25194	METTL16
g25197	hsp70
g25198	hsp70.1
g25200	hsp70.2
g25201	hsp70.3
g25203	Hsp68.1
g25206	g25206
g25207	g25207
g25208	RMND1
g25209	g25209
g25210	g25210
g25211	MIF
g25212	g25212
g25214	g25214
g25215	TRAPPC11
g25217	TRAFD1.1
g25218	g25218
g25219	g25219
g25220	RNF10
g25221	HNF1A
g25222	g25222
g25223	g25223
g25224	g25224
g25225	g25225
g25226	g25226
g25227	g25227
g25228	FPR2
g25229	CLIP1
g25233	CCT6A
g25234	RPLP2
g25235	MED21
g25236	g25236
g25237	MMAB
g25239	CLTC
g25240	SETD1B
g25241	CLYBL
g25242	g25242
g25243	g25243
g25244	ATXN2
g25245	g25245
g25246	g25246
g25247	g25247
g25248	TRIM37
g25250	PPM1E
g25251	g25251
g25254	AKAP10
g25255	TMEM211
g25256	SMG6
g25257	LRWD1
g25258	ALKBH4
g25259	ZNHIT2
g25260	ALKBH2
g25261	DNTTIP1
g25262	CA13.2
g25263	DGCR14
g25264	g25264
g25265	DDX52
g25266	g25266
g25267	g25267
g25268	g25268
g25269	ZNF668.1
g25270	g25270
g25271	g25271
g25272	GBAS
g25273	FKBP6
g25274	TRMT2A
g25276	CCDC101
g25278	FAM57A
g25279	MLEC
g25280	g25280
g25281	g25281
g25282	g25282
g25283	g25283
g25284	g25284
g25287	NCOR1
g25288	g25288
g25289	g25289
g25291	SBNO2
g25292	SWAP70
g25293	TBC1D10B
g25294	SUPT6H
g25296	HPD
g25297	g25297
g25298	g25298
g25299	HBS1L
g25300	g25300
g25301	PELO
g25302	g25302
g25304	PIPOX.2
g25305	SETD8
g25306	XBP1
g25307	MVP
g25308	EEFSEC
g25309	HELLS
g25310	SUPT4H1
g25311	SPATA22
g25312	g25312
g25313	SYCP3.1
g25314	sycp2l
g25315	KIAA0100
g25316	LACTB
g25317	g25317
g25318	TGS1
g25319	HAO1.3
g25320	TNC.11
g25321	CCDC65
g25322	ASPDH
g25323	g25323
g25324	SFSWAP
g25331	g25331
g25332	g25332
g25333	g25333
g25334	g25334
g25335	NAA25
g25336	TIMM10
g25338	chst1.3
g25339	RFXANK
g25343	TCTN2
g25344	g25344
g25345	g25345
g25346	B4GALNT1
g25347	g25347
g25348	AOC1.3
g25349	g25349
g25350	AOC1.4
g25351	g25351
g25352	g25352
g25353	MSI1.2
g25354	PLG.5
g25355	MED15
g25356	MED15.1
g25357	g25357
g25358	LYRM9
g25359	Hsd3b6
g25360	MED23
g25361	GTF3A.1
g25362	g25362
g25363	CBR4
g25364	g25364
g25365	g25365
g25366	KDM2A
g25367	g25367
g25368	g25368
g25369	ORAI2
g25370	MORN3
g25371	GPATCH3
g25372	g25372
g25373	MTFP1
g25374	TMEM120B
g25376	HIP1
g25377	DST
g25379	KHDRBS1
g25380	NPFFR2.10
g25381	MFI2.5
g25382	ABHD11.1
g25383	g25383
g25384	GPS2
g25386	X26.29.p
g25387	CCDC178
g25388	CIB1
g25389	SLC7A2.1
g25390	C2orf70.2
g25391	gly.18.1
g25392	VPS28
g25393	SPO11
g25394	g25394
g25395	g25395
g25396	g25396
g25397	X26.29.p.1
g25398	g25398
g25399	BSDC1
g25400	g25400
g25401	g25401
g25402	OSER1
g25403	TMEM65
g25404	g25404
g25405	g25405
g25406	g25406
g25407	MGAT4C.2
g25408	g25408
g25409	g25409
g25410	X26.29.p.2
g25411	X26.29.p.3
g25412	g25412
g25413	g25413
g25416	AGBL4
g25418	TRPA1.12
g25419	g25419
g25420	NCOR2.2
g25421	HM13
g25424	SOX7
g25425	ARFRP1
g25427	LCN1.7
g25428	LCN1.8
g25429	g25429
g25430	KCTD1.6
g25431	g25431
g25432	g25432
g25434	g25434
g25435	ninaE.7
g25436	g25436
g25437	g25437
g25439	PRKAR2B
g25442	AQP4
g25443	AQP4.1
g25444	AQP1
g25445	HAUS7.3
g25446	KIAA0196
g25447	g25447
g25448	MRPL15
g25449	g25449
g25450	g25450
g25451	g25451
g25452	ID4
g25453	MCPH1
g25454	g25454
g25455	TRIM3.1
g25456	TRIM3.2
g25457	g25457
g25458	g25458
g25459	g25459
g25460	g25460
g25461	TRIM71.3
g25462	TRIM71.4
g25463	g25463
g25464	NFYC
g25465	COPS5
g25466	g25466
g25469	GRM3.2
g25471	TPR
g25473	CABLES1
g25474	FK506.bp2
g25475	PCMTD1
g25476	g25476
g25479	TRHDE
g25480	g25480
g25481	g25481
g25482	g25482
g25483	g25483
g25484	BTBD6.7
g25485	BTBD6.8
g25486	g25486
g25487	g25487
g25488	g25488
g25489	BTBD6.9
g25490	g25490
g25491	g25491
g25492	g25492
g25493	g25493
g25494	g25494
g25495	TRHDE.1
g25496	g25496
g25497	g25497
g25501	g25501
g25502	ULK1
g25503	AVPR1A
g25504	g25504
g25505	g25505
g25506	g25506
g25507	g25507
g25508	PFKL.2
g25509	g25509
g25510	DDX55
g25511	g25511
g25512	g25512
g25513	BMH1
g25514	RPL6
g25515	CPOX
g25516	CPOX.1
g25517	g25517
g25518	proca1
g25519	g25519
g25520	g25520
g25523	VPS53
g25524	g25524
g25525	ADAMTS14.2
g25526	g25526
g25527	MFGE8.11
g25528	NXN
g25529	VMP1
g25530	AKAP1
g25531	ANKUB1
g25533	g25533
g25534	TRIM56.3
g25535	g25535
g25536	g25536
g25537	g25537
g25538	g25538
g25539	g25539
g25540	g25540
g25541	GGNBP2
g25542	SNAP29
g25543	SH2B1
g25544	RPAIN
g25545	CUX1
g25546	g25546
g25547	g25547
g25548	BTBD6.10
g25549	g25549
g25550	g25550
g25551	g25551
g25552	g25552
g25553	g25553
g25554	g25554
g25555	g25555
g25556	g25556
g25557	g25557
g25558	g25558
g25559	g25559
g25560	g25560
g25561	g25561
g25562	g25562
g25563	g25563
g25564	g25564
g25565	g25565
g25566	g25566
g25567	g25567
g25568	MYCBP2.1
g25569	g25569
g25570	g25570
g25571	g25571
g25572	g25572
g25574	g25574
g25575	g25575
g25576	PI16.1
g25577	OPN4.6
g25578	PI16.2
g25579	PI16.3
g25580	g25580
g25583	RNF14.1
g25584	g25584
g25585	g25585
g25586	MAPK3
g25587	ZMAT5
g25588	g25588
g25591	g25591
g25592	g25592
g25593	g25593
g25595	g25595
g25596	CLEC18A
g25598	TFF1.1
g25600	PAPLN.2
g25604	AUTS2
g25605	MYO18B
g25606	g25606
g25608	g25608
g25609	g25609
g25610	g25610
g25611	WBSCR22
g25612	g25612
g25613	VPS37B
g25614	g25614
g25615	g25615
g25616	g25616
g25617	g25617
g25618	g25618
g25619	g25619
g25620	g25620
g25621	g25621
g25622	g25622
g25624	g25624
g25625	g25625
g25627	g25627
g25628	g25628
g25630	CDC45
g25631	TMEM45A
g25632	TGFB1I1
g25634	GLTP
g25636	g25636
g25637	g25637
g25638	g25638
g25639	g25639
g25640	ABCC4.36
g25641	ABCC4.37
g25643	g25643
g25644	ABCC4.38
g25645	g25645
g25646	SULT1C3.9
g25648	ABCC4.39
g25649	g25649
g25651	g25651
g25652	ABCC4.40
g25653	g25653
g25654	g25654
g25655	g25655
g25656	ABCC4.41
g25657	Rnp4F
g25658	g25658
g25659	g25659
g25660	TMEM45A.1
g25661	IFT22
g25663	MTMR3
g25664	THOC5
g25665	g25665
g25666	CENPO
g25667	g25667
g25668	g25668
g25669	SLC7A9.4
g25670	g25670
g25671	SLC7A9.5
g25672	g25672
g25673	CCHCR1
g25674	PES1
g25675	MYO19
g25676	GOSR1
g25677	ZNRF3
g25678	RNF215
g25679	g25679
g25680	g25680
g25681	MAPKAPK5
g25683	g25683
g25684	g25684
g25685	g25685
g25686	g25686
g25687	g25687
g25688	g25688
g25689	g25689
g25690	g25690
g25691	TMPRSS7.2
g25692	BMP1.7
g25693	g25693
g25695	g25695
g25696	g25696
g25697	g25697
g25698	g25698
g25700	g25700
g25701	CCDC62
g25702	g25702
g25704	ENOSF1
g25705	MDC1
g25706	PARPBP
g25707	MOS.3
g25709	UBE2W
g25714	g25714
g25715	g25715
g25718	TTN.9
g25719	pis1
g25720	CDIPT.2
g25721	TRNAU1AP
g25723	g25723
g25724	let.756
g25725	g25725
g25727	TMEM74B
g25728	g25728
g25729	Eif4g
g25730	g25730
g25731	g25731
g25732	g25732
g25733	g25733
g25735	STPG1
g25736	TCEB1
g25737	RNASEH1
g25738	g25738
g25739	g25739
g25741	HADHA
g25742	AMDHD2.1
g25744	g25744
g25745	RNF144A
g25746	DEK
g25747	TUBA3D.5
g25748	POP1
g25749	LYPLA1
g25751	g25751
g25758	g25758
g25767	g25767
g25768	g25768
g25770	g25770
g25771	g25771
g25773	g25773
g25774	g25774
g25775	g25775
g25776	g25776
g25777	g25777
g25781	g25781
g25783	SPIRE2
g25784	RAB23
g25785	g25785
g25786	PTK2
g25789	RAB10
g25791	g25791
g25792	g25792
g25793	RAB2A.1
g25794	ARFGAP1
g25795	ARMC1
g25796	MTFR1
g25797	CSPP1
g25798	CREG1
g25799	RGS20
g25801	g25801
g25803	g25803
g25804	g25804
g25805	g25805
g25806	PSMB2
g25807	MGAT1
g25808	CUNH8orf89
g25809	SOX4
g25810	g25810
g25811	FAM91A1
g25812	TMEM14C
g25813	g25813
g25815	RAE1
g25816	g25816
g25817	NCALD
g25818	TRAPPC12
g25819	ROCK2
g25820	g25820
g25822	g25822
g25823	ST6GALNAC4
g25824	g25824
g25825	ABHD6
g25826	g25826
g25827	g25827
g25828	g25828
g25830	g25830
g25832	g25832
g25833	HADHB
g25834	tud.1
g25835	LACC1
g25836	EIF2S1
g25837	g25837
g25840	AHI1
g25841	ASRGL1.1
g25842	EPHX1.1
g25843	ASRGL1.2
g25855	ESCO1
g25857	DNA2
g25858	LCN1.9
g25859	LCN1.10
g25860	g25860
g25861	LCN1.11
g25862	RPS12
g25863	g25863
g25864	GSE1
g25865	FASN.5
g25866	PEX13
g25867	RRM2B.1
g25868	g25868
g25869	COMP
g25870	g25870
g25872	SP3
g25874	g25874
g25875	g25875
g25876	g25876
g25877	NME6
g25878	TGIF1
g25879	UCKL1
g25880	g25880
g25881	g25881
g25882	LTV1
g25883	SMAP1
g25884	g25884
g25885	MRGBP
g25886	g25886
g25887	g25887
g25888	CCR6
g25889	g25889
g25890	CCR6.1
g25891	g25891
g25892	g25892
g25893	g25893
g25895	RGS17
g25896	TCEA1
g25897	g25897
g25898	g25898
g25899	SLC16A2.10
g25900	KAT8
g25901	g25901
g25902	EEF1E1
g25903	g25903
g25904	ASXL2
g25905	COX6C
g25906	COX6C.1
g25907	g25907
g25908	TMEM68
g25909	g25909
g25910	PXDN.14
g25912	g25912
g25913	g25913
g25914	BCS1L
g25915	CHL1
g25916	SSH3
g25917	g25917
g25919	g25919
g25920	g25920
g25921	MECR
g25922	RGS22
g25924	g25924
g25925	ABCC3.4
g25926	ABCC4.42
g25927	SULT1C3.10
g25928	ABCC3.5
g25929	ABCC4.43
g25930	SULT1C3.11
g25934	g25934
g25935	IGDCC3.2
g25936	IGDCC3.3
g25937	IGDCC3.4
g25938	IGDCC3.5
g25939	g25939
g25940	g25940
g25941	HIRA
g25944	ADRB3.4
g25945	npr.9.5
g25946	g25946
g25947	g25947
g25955	CIT
g25956	g25956
g25957	g25957
g25958	ANKFY1
g25959	FAM109A
g25960	recQ.7
g25961	PLBD2
g25962	PLBD2.1
g25963	g25963
g25964	pif1
g25965	g25965
g25966	PLBD2.2
g25967	PSPH
g25971	TBCCD1
g25972	CCDC42
g25974	g25974
g25975	g25975
g25976	CRB2.9
g25977	g25977
g25978	g25978
g25979	g25979
g25980	g25980
g25984	g25984
g25985	g25985
g25986	SLC8B1
g25987	g25987
g25988	RSRC2
g25989	Pk17E
g25990	g25990
g25992	g25992
g25994	g25994
g25995	L3MBTL3.1
g25996	UBE3B
g25997	C16orf93
g25999	CDK2AP1
g26000	g26000
g26001	MPHOSPH9
g26002	PIWIL1
g26003	SH3PXD2B.2
g26008	tor.7
g26009	tor.8
g26010	PRKCQ
g26011	tor.9
g26012	g26012
g26013	g26013
g26014	tor.10
g26015	KDR
g26016	BLM.2
g26018	g26018
g26019	g26019
g26022	g26022
g26023	ASIC4.3
g26024	EIF3I
g26025	AGTR1
g26026	GPROP12.3
g26027	ASIC4.4
g26028	g26028
g26029	g26029
g26030	g26030
g26035	FLOT2.1
g26036	NSRP1
g26037	g26037
g26038	ilvA
g26039	g26039
g26040	g26040
g26041	SRR
g26042	RNF40
g26043	GIT2
g26044	NLRC5.3
g26045	ANKRD13D
g26046	GIT2.1
g26047	NLRC5.4
g26048	ANKRD13B
g26049	g26049
g26050	g26050
g26051	g26051
g26052	g26052
g26053	g26053
g26054	XK
g26055	g26055
g26056	CPD.1
g26057	g26057
g26058	g26058
g26059	g26059
g26060	NLK
g26061	EIF4ENIF1
g26062	STYXL1
g26063	g26063
g26064	EIF3C
g26065	NLRC5.5
g26067	g26067
g26068	EIF3C.1
g26069	FTSJ3
g26072	INO80E
g26073	g26073
g26075	FSTL5.1
g26076	g26076
g26077	g26077
g26078	GABBR2.5
g26079	g26079
g26080	g26080
g26081	g26081
g26082	g26082
g26083	g26083
g26084	RDH5.8
g26085	RDH5.9
g26086	RDH5.10
g26087	RDH5.11
g26088	UBE2L3
g26089	GPN3
g26090	rfesd
g26091	g26091
g26092	AGBL5
g26093	FBXO36.2
g26094	LCN1.12
g26095	LCN1.13
g26096	g26096
g26097	TSSC1
g26098	GNL2
g26099	g26099
g26100	g26100
g26101	BPHL
g26102	FAM49B
g26103	g26103
g26104	MYC.3
g26105	KIN28
g26106	g26106
g26107	TMEM214
g26108	PLA2G4A.2
g26109	GDF7.1
g26110	mup.4.1
g26112	hch.1.1
g26113	TMEM234
g26114	NF2
g26115	g26115
g26119	g26119
g26120	g26120
g26121	ABCC4.44
g26122	TUBA3D.6
g26123	g26123
g26124	FAXC.21
g26125	C6orf62
g26127	CAD
g26128	EYA1
g26129	ATAD2B
g26130	ACOT13
g26131	OST4
g26132	CSE1L
g26133	CCDC25
g26134	TEKT2
g26135	TMEM244
g26136	g26136
g26137	g26137
g26138	nrx.1
g26139	nrx.1.1
g26140	g26140
g26141	g26141
g26142	NRBP1
g26143	TSNARE1
g26144	PPP1R8
g26145	g26145
g26146	g26146
g26147	BLK.1
g26148	g26148
g26150	COX5B
g26151	TFAP2A.1
g26153	g26153
g26154	PPM1G
g26155	EPT1
g26156	DSCC1
g26157	g26157
g26159	GTF2E1
g26160	EIF3H
g26161	Src42A
g26162	SORL1.4
g26165	CSRP3
g26168	CLUH
g26169	SMIM14
g26171	CHFR
g26173	TAF2
g26174	ARFGEF1
g26175	X26.29.p.4
g26176	g26176
g26177	g26177
g26179	FAM26F.5
g26181	g26181
g26182	LMBRD1
g26184	g26184
g26186	TEX26.15
g26187	g26187
g26188	g26188
g26189	KLF11
g26190	ODC1
g26191	MKS1
g26193	g26193
g26194	INTS2
g26195	SGK1
g26196	SGK1.1
g26197	DNAAF2
g26198	LITAF
g26199	g26199
g26200	ced.8
g26201	IQANK1
g26202	ACSS2
g26203	g26203
g26204	g26204
g26205	ORC1
g26206	ORC1.1
g26209	JADE2.1
g26210	g26210
g26214	g26214
g26216	g26216
g26217	MED23.1
g26218	g26218
g26219	ADAMTS16.2
g26221	LMLN
g26222	g26222
g26225	EIF2B2
g26226	DCAF15
g26227	HMCN1.47
g26228	g26228
g26229	g26229
g26230	g26230
g26231	PRKCSH
g26232	VCPKMT
g26233	KIF2A
g26234	g26234
g26235	g26235
g26236	C6orf58
g26237	C6orf58.1
g26238	g26238
g26239	g26239
g26240	RAVER2
g26241	AKR1A1
g26242	dop.1.3
g26243	dop.1.4
g26244	g26244
g26245	g26245
g26246	ORC1.2
