Protein_ID	COG_category
evm.model.Ap4.5759	S
evm.model.Ap4.5758	S
evm.model.Ap4.638	U
evm.model.Ap4.639	E
evm.model.Ap4.637	T
evm.model.Ap4.632	F
evm.model.Ap4.633	T
evm.model.Ap4.5679	L
evm.model.Ap4.6264	E
evm.model.Ap4.6265	S
evm.model.Ap4.6266	Q
evm.model.Ap4.6267	S
evm.model.Ap4.6260	T
evm.model.Ap4.6261	A
evm.model.Ap4.6268	S
evm.model.Ap4.6269	S
evm.model.Ap4.3348	-
evm.model.Ap4.5959	S
evm.model.Ap4.5958	C
evm.model.Ap4.5956	Q
evm.model.Ap4.5955	G
evm.model.Ap4.5954	N
evm.model.Ap4.1259	S
evm.model.Ap4.1255	L
evm.model.Ap4.1256	-
evm.model.Ap4.1257	O
evm.model.Ap4.1253	L
evm.model.Ap4.430	A
evm.model.Ap4.433	S
evm.model.Ap4.434	U
evm.model.Ap4.435	E
evm.model.Ap4.437	T
evm.model.Ap4.6707	T
evm.model.Ap4.6706	O
evm.model.Ap4.6703	E
evm.model.Ap4.6700	O
evm.model.Ap4.2635	-
evm.model.Ap4.2633	-
evm.model.Ap4.2631	-
evm.model.Ap4.512	S
evm.model.Ap4.5541	E
evm.model.Ap4.5542	J
evm.model.Ap4.5543	L
evm.model.Ap4.5544	-
evm.model.Ap4.5547	S
evm.model.Ap4.5548	-
evm.model.Ap4.1019	S
evm.model.Ap4.3525	S
evm.model.Ap4.3520	K
evm.model.Ap4.6541	S
evm.model.Ap4.6540	S
evm.model.Ap4.6542	O
evm.model.Ap4.6545	T
evm.model.Ap4.6544	T
evm.model.Ap4.6547	T
evm.model.Ap4.6546	T
evm.model.Ap4.6548	T
evm.model.Ap4.6092	V
evm.model.Ap4.6090	S
evm.model.Ap4.6099	S
evm.model.Ap4.6098	D
evm.model.Ap4.2737	C
evm.model.Ap4.1835	O
evm.model.Ap4.1830	O
evm.model.Ap4.1832	U
evm.model.Ap4.1833	-
evm.model.Ap4.3061	S
evm.model.Ap4.4925	E
evm.model.Ap4.4927	S
evm.model.Ap4.5038	A
evm.model.Ap4.5039	-
evm.model.Ap4.5036	L
evm.model.Ap4.5037.1.5f15e15a	S
evm.model.Ap4.5037	S
evm.model.Ap4.1358	J
evm.model.Ap4.1352	L
evm.model.Ap4.4025	S
evm.model.Ap4.4027	O
evm.model.Ap4.6424	S
evm.model.Ap4.6420	O
evm.model.Ap4.6971	-
evm.model.Ap4.6972	T
evm.model.Ap4.6973	M
evm.model.Ap4.6979	S
evm.model.Ap4.2084	S
evm.model.Ap4.2085	C
evm.model.Ap4.2082	A
evm.model.Ap4.1191	Z
evm.model.Ap4.1195	U
evm.model.Ap4.6351	J
evm.model.Ap4.6352	L
evm.model.Ap4.6355	T
evm.model.Ap4.6356	Z
evm.model.Ap4.6357	T
evm.model.Ap4.6358	T
evm.model.Ap4.6358.1.5f15e41f	T
evm.model.Ap4.6359	T
evm.model.Ap4.2506	L
evm.model.Ap4.1979	-
evm.model.Ap4.1971	DZ
evm.model.Ap4.1970	DZ
evm.model.Ap4.1973	-
evm.model.Ap4.1976	S
evm.model.Ap4.4222	-
evm.model.Ap4.4227	S
evm.model.Ap4.4228	G
evm.model.Ap4.4229	-
evm.model.Ap4.320	E
evm.model.Ap4.321	E
evm.model.Ap4.322	T
evm.model.Ap4.323	S
evm.model.Ap4.326	S
evm.model.Ap4.327	Z
evm.model.Ap4.328	T
evm.model.Ap4.329	T
evm.model.Ap4.6584	T
evm.model.Ap4.3928	-
evm.model.Ap4.3929	-
evm.model.Ap4.3922	S
evm.model.Ap4.3927	-
evm.model.Ap4.2320	S
evm.model.Ap4.2323	S
evm.model.Ap4.2326	-
evm.model.Ap4.2328	-
evm.model.Ap4.1788	GM
evm.model.Ap4.1789	K
evm.model.Ap4.1780	S
evm.model.Ap4.1781	T
evm.model.Ap4.1786	Q
evm.model.Ap4.6831	-
evm.model.Ap4.6835	S
evm.model.Ap4.6837	OT
evm.model.Ap4.6836	J
evm.model.Ap4.6839	A
evm.model.Ap4.6838	Z
evm.model.Ap4.1432	L
evm.model.Ap4.1433	L
evm.model.Ap4.1434	L
evm.model.Ap4.1436	S
evm.model.Ap4.1437	S
evm.model.Ap4.6786	-
evm.model.Ap4.6785	T
evm.model.Ap4.6789	E
evm.model.Ap4.3491	L
evm.model.Ap4.3493	H
evm.model.Ap4.3141	L
evm.model.Ap4.952	U
evm.model.Ap4.951	S
evm.model.Ap4.950	-
evm.model.Ap4.955	G
evm.model.Ap4.959	T
evm.model.Ap4.6466	I
evm.model.Ap4.6467	T
evm.model.Ap4.6468	J
evm.model.Ap4.171	O
evm.model.Ap4.170	O
evm.model.Ap4.174	Q
evm.model.Ap4.177	Q
evm.model.Ap4.176	P
evm.model.Ap4.179	S
evm.model.Ap4.178	S
evm.model.Ap4.2848	S
evm.model.Ap4.7331	P
evm.model.Ap4.2954	-
evm.model.Ap4.2958	-
evm.model.Ap4.1613	E
evm.model.Ap4.771	L
evm.model.Ap4.776	-
evm.model.Ap4.775	K
evm.model.Ap4.774	-
evm.model.Ap4.6660	S
evm.model.Ap4.6662	T
evm.model.Ap4.6663	T
evm.model.Ap4.6664	T
evm.model.Ap4.6665	D
evm.model.Ap4.6667	S
evm.model.Ap4.6668	-
evm.model.Ap4.2172	BD
evm.model.Ap4.2174	J
evm.model.Ap4.2175	-
evm.model.Ap4.2176	J
evm.model.Ap4.2177	-
evm.model.Ap4.2178	-
evm.model.Ap4.2179	J
evm.model.Ap4.7042	-
evm.model.Ap4.7041	-
evm.model.Ap4.7040	O
evm.model.Ap4.7047	DUZ
evm.model.Ap4.7046	S
evm.model.Ap4.7045	U
evm.model.Ap4.7044	K
evm.model.Ap4.7049	DUZ
evm.model.Ap4.4539	-
evm.model.Ap4.5374	M
evm.model.Ap4.1110	S
evm.model.Ap4.1116	L
evm.model.Ap4.1115	-
evm.model.Ap4.1119	S
evm.model.Ap4.6463	O
evm.model.Ap4.6461	S
evm.model.Ap4.6469	L
evm.model.Ap4.3238	-
evm.model.Ap4.3232	S
evm.model.Ap4.3235	S
evm.model.Ap4.3237	S
evm.model.Ap4.5170	-
evm.model.Ap4.5826	S
evm.model.Ap4.5824	S
evm.model.Ap4.5821	-
evm.model.Ap4.4705	S
evm.model.Ap4.4707	-
evm.model.Ap4.4701	S
evm.model.Ap4.4700	J
evm.model.Ap4.4703	BD
evm.model.Ap4.4702	-
evm.model.Ap4.1702	T
evm.model.Ap4.1700	S
evm.model.Ap4.1701	T
evm.model.Ap4.1706	S
evm.model.Ap4.1704	B
evm.model.Ap4.1705	S
evm.model.Ap4.1709	S
evm.model.Ap4.3419	L
evm.model.Ap4.3411	-
evm.model.Ap4.6168	T
evm.model.Ap4.6163	J
evm.model.Ap4.6163.1.5f15e3c0	J
evm.model.Ap4.6162	S
evm.model.Ap4.6161	S
evm.model.Ap4.6160	S
evm.model.Ap4.6166	T
evm.model.Ap4.2426	-
evm.model.Ap4.2424	-
evm.model.Ap4.2429	-
evm.model.Ap4.4142	S
evm.model.Ap4.4141	-
evm.model.Ap4.4140	-
evm.model.Ap4.245	-
evm.model.Ap4.249	O
evm.model.Ap4.248	S
evm.model.Ap4.7359	O
evm.model.Ap4.7358	S
evm.model.Ap4.7353	L
evm.model.Ap4.7352	G
evm.model.Ap4.7351	G
evm.model.Ap4.7350	-
evm.model.Ap4.1574	S
evm.model.Ap4.1577	S
evm.model.Ap4.3595	J
evm.model.Ap4.3596	J
evm.model.Ap4.3591	-
evm.model.Ap4.3593	L
evm.model.Ap4.3592	L
evm.model.Ap4.3599	-
evm.model.Ap4.3598	E
evm.model.Ap4.3622	-
evm.model.Ap4.855	L
evm.model.Ap4.850	S
evm.model.Ap4.851	E
evm.model.Ap4.859	DKLT
evm.model.Ap4.5669	TU
evm.model.Ap4.5668	O
evm.model.Ap4.5665	J
evm.model.Ap4.5666	T
evm.model.Ap4.5661	A
evm.model.Ap4.5660	DT
evm.model.Ap4.5662	J
evm.model.Ap4.5081	J
evm.model.Ap4.5083	S
evm.model.Ap4.5085	S
evm.model.Ap4.5084	T
evm.model.Ap4.5087	C
evm.model.Ap4.5086	S
evm.model.Ap4.70	S
evm.model.Ap4.73	S
evm.model.Ap4.72	S
evm.model.Ap4.75	S
evm.model.Ap4.74	S
evm.model.Ap4.76	T
evm.model.Ap4.2856	L
evm.model.Ap4.2859	-
evm.model.Ap4.2858	-
evm.model.Ap4.3818	-
evm.model.Ap4.4849	-
evm.model.Ap4.4842	G
evm.model.Ap4.549	P
evm.model.Ap4.547	G
evm.model.Ap4.540	A
evm.model.Ap4.541	P
evm.model.Ap4.542	E
evm.model.Ap4.543	P
evm.model.Ap4.2032	S
evm.model.Ap4.7120	S
evm.model.Ap4.7122	S
evm.model.Ap4.4785	L
evm.model.Ap4.4786	BD
evm.model.Ap4.4781	G
evm.model.Ap4.4783	S
evm.model.Ap4.4782	L
evm.model.Ap4.5786	S
evm.model.Ap4.5783	S
evm.model.Ap4.5781	S
evm.model.Ap4.5438	E
evm.model.Ap4.5435	O
evm.model.Ap4.5436	O
evm.model.Ap4.5432	EPT
evm.model.Ap4.5433	S
evm.model.Ap4.6257	S
evm.model.Ap4.6253	T
evm.model.Ap4.3376	S
evm.model.Ap4.3373	-
evm.model.Ap4.3998	S
evm.model.Ap4.5238	-
evm.model.Ap4.5239	E
evm.model.Ap4.5236	S
evm.model.Ap4.5237	I
evm.model.Ap4.5231	J
evm.model.Ap4.5903	T
evm.model.Ap4.5905	-
evm.model.Ap4.5906	-
evm.model.Ap4.5908	-
evm.model.Ap4.1265	S
evm.model.Ap4.1264	-
evm.model.Ap4.1261	S
evm.model.Ap4.1260	J
evm.model.Ap4.1263	S
evm.model.Ap4.1262	T
evm.model.Ap4.1269	IOTUV
evm.model.Ap4.6241	T
evm.model.Ap4.4623	-
evm.model.Ap4.4621	S
evm.model.Ap4.5571	-
evm.model.Ap4.5574	S
evm.model.Ap4.3934	-
evm.model.Ap4.1064	E
evm.model.Ap4.1062	J
evm.model.Ap4.1061	E
evm.model.Ap4.6590	O
evm.model.Ap4.3515	S
evm.model.Ap4.3516	S
evm.model.Ap4.3510	G
evm.model.Ap4.3512	KLT
evm.model.Ap4.6048	G
evm.model.Ap4.6049	G
evm.model.Ap4.6044	S
evm.model.Ap4.6045	S
evm.model.Ap4.6046	S
evm.model.Ap4.6041	S
evm.model.Ap4.2747	-
evm.model.Ap4.2744	S
evm.model.Ap4.2748	S
evm.model.Ap4.1805	S
evm.model.Ap4.1804	S
evm.model.Ap4.1807	M
evm.model.Ap4.1806	Z
evm.model.Ap4.1801	S
evm.model.Ap4.1800	S
evm.model.Ap4.1803	T
evm.model.Ap4.1802	T
evm.model.Ap4.1809	T
evm.model.Ap4.1808	L
evm.model.Ap4.4357	-
evm.model.Ap4.4354	L
evm.model.Ap4.4352	-
evm.model.Ap4.4353	BD
evm.model.Ap4.4350	L
evm.model.Ap4.4351	L
evm.model.Ap4.4978	T
evm.model.Ap4.4972	JOT
evm.model.Ap4.4973	O
evm.model.Ap4.4970	Q
evm.model.Ap4.4971	T
evm.model.Ap4.4976	S
evm.model.Ap4.4977	UZ
evm.model.Ap4.4974	S
evm.model.Ap4.4974.1.5f15e150	S
evm.model.Ap4.5000	S
evm.model.Ap4.5009	K
evm.model.Ap4.448.2.5f15ddfb	-
evm.model.Ap4.448	-
evm.model.Ap4.448.1.5f15ddfa	-
evm.model.Ap4.7090	I
evm.model.Ap4.7092	I
evm.model.Ap4.7093	F
evm.model.Ap4.7094	K
evm.model.Ap4.7096	B
evm.model.Ap4.5302	S
evm.model.Ap4.5303	B
evm.model.Ap4.4012	S
evm.model.Ap4.3897	-
evm.model.Ap4.3892	S
evm.model.Ap4.3899	A
evm.model.Ap4.6945	G
evm.model.Ap4.6947	G
evm.model.Ap4.6943	G
evm.model.Ap4.6942	I
evm.model.Ap4.1639	O
evm.model.Ap4.3706	L
evm.model.Ap4.3701	A
evm.model.Ap4.3702	-
evm.model.Ap4.3703	-
evm.model.Ap4.6369	T
evm.model.Ap4.6368	T
evm.model.Ap4.6363	T
evm.model.Ap4.6362	T
evm.model.Ap4.6365	T
evm.model.Ap4.6364	S
evm.model.Ap4.5972	E
evm.model.Ap4.5706	-
evm.model.Ap4.5705	L
evm.model.Ap4.5700	T
evm.model.Ap4.5701	A
evm.model.Ap4.3289	L
evm.model.Ap4.3288	S
evm.model.Ap4.3286	L
evm.model.Ap4.669	W
evm.model.Ap4.665	Q
evm.model.Ap4.667	O
evm.model.Ap4.666	Q
evm.model.Ap4.661	F
evm.model.Ap4.660	F
evm.model.Ap4.662	C
evm.model.Ap4.6258	T
evm.model.Ap4.242	L
evm.model.Ap4.6428	-
evm.model.Ap4.6427	OU
evm.model.Ap4.6422	O
evm.model.Ap4.3911	S
evm.model.Ap4.3910	O
evm.model.Ap4.3913	L
evm.model.Ap4.3914	-
evm.model.Ap4.3916	S
evm.model.Ap4.3918	L
evm.model.Ap4.469	G
evm.model.Ap4.468	S
evm.model.Ap4.467	G
evm.model.Ap4.465	MW
evm.model.Ap4.464	S
evm.model.Ap4.463	A
evm.model.Ap4.460.1.5f15de09	O
evm.model.Ap4.460	O
evm.model.Ap4.5988	O
evm.model.Ap4.5989	S
evm.model.Ap4.5980	S
evm.model.Ap4.5981	S
evm.model.Ap4.5982	S
evm.model.Ap4.5983	T
evm.model.Ap4.5984	S
evm.model.Ap4.5986	T
evm.model.Ap4.5987	T
evm.model.Ap4.2669	A
evm.model.Ap4.2663	S
evm.model.Ap4.1409	O
evm.model.Ap4.1401	E
evm.model.Ap4.1403.1.5f15e02c	DKT
evm.model.Ap4.1403	DKT
evm.model.Ap4.1402	S
evm.model.Ap4.1405	U
evm.model.Ap4.1404	S
evm.model.Ap4.1407	E
evm.model.Ap4.1406	L
evm.model.Ap4.6759	-
evm.model.Ap4.6754	S
evm.model.Ap4.6755	O
evm.model.Ap4.6756	O
evm.model.Ap4.6750	T
evm.model.Ap4.6752	-
evm.model.Ap4.6753	V
evm.model.Ap4.3135	-
evm.model.Ap4.3131	J
evm.model.Ap4.1169	T
evm.model.Ap4.148	S
evm.model.Ap4.149	L
evm.model.Ap4.140	E
evm.model.Ap4.141	Q
evm.model.Ap4.142	I
evm.model.Ap4.144	S
evm.model.Ap4.6519	S
evm.model.Ap4.6516	S
evm.model.Ap4.6517	T
evm.model.Ap4.6515	-
evm.model.Ap4.6512	T
evm.model.Ap4.6513	L
evm.model.Ap4.6510	-
evm.model.Ap4.6511	Z
evm.model.Ap4.3034	T
evm.model.Ap4.1884	-
evm.model.Ap4.1883	-
evm.model.Ap4.1304	G
evm.model.Ap4.1305	G
evm.model.Ap4.1303	L
evm.model.Ap4.1300	I
evm.model.Ap4.788	U
evm.model.Ap4.789	E
evm.model.Ap4.783	S
evm.model.Ap4.787	A
evm.model.Ap4.6659	S
evm.model.Ap4.6658	D
evm.model.Ap4.2140	L
evm.model.Ap4.2145	E
evm.model.Ap4.2144	E
evm.model.Ap4.7011	G
evm.model.Ap4.7012	K
evm.model.Ap4.7015	K
evm.model.Ap4.7016	U
evm.model.Ap4.7017	A
evm.model.Ap4.3851	A
evm.model.Ap4.4806	G
evm.model.Ap4.2537	S
evm.model.Ap4.6112	S
evm.model.Ap4.1148	S
evm.model.Ap4.1148.1.5f15dfc0	S
evm.model.Ap4.1149	J
evm.model.Ap4.1144	O
evm.model.Ap4.1145	S
evm.model.Ap4.1146	S
evm.model.Ap4.1147	J
evm.model.Ap4.3784	S
evm.model.Ap4.3785	S
evm.model.Ap4.6499	S
evm.model.Ap4.6498	T
evm.model.Ap4.6493	T
evm.model.Ap4.6492	T
evm.model.Ap4.6491	T
evm.model.Ap4.6490	-
evm.model.Ap4.6497	J
evm.model.Ap4.6496	S
evm.model.Ap4.6495	I
evm.model.Ap4.6494	T
evm.model.Ap4.1927	L
evm.model.Ap4.1924	E
evm.model.Ap4.1922	E
evm.model.Ap4.1928	-
evm.model.Ap4.4257	-
evm.model.Ap4.3207	J
evm.model.Ap4.3208	S
evm.model.Ap4.5860	E
evm.model.Ap4.5866	T
evm.model.Ap4.5865	T
evm.model.Ap4.5128	L
evm.model.Ap4.5129	OU
evm.model.Ap4.379	T
evm.model.Ap4.377	T
evm.model.Ap4.375	T
evm.model.Ap4.598	E
evm.model.Ap4.593	S
evm.model.Ap4.590	T
evm.model.Ap4.597	S
evm.model.Ap4.7197	L
evm.model.Ap4.7191	O
evm.model.Ap4.7193	T
evm.model.Ap4.7192	L
evm.model.Ap4.7199	O
evm.model.Ap4.7198	T
evm.model.Ap4.7228	S
evm.model.Ap4.7223	I
evm.model.Ap4.7221	-
evm.model.Ap4.7220	O
evm.model.Ap4.7226	S
evm.model.Ap4.7224	L
evm.model.Ap4.4759	A
evm.model.Ap4.4751	S
evm.model.Ap4.6868	S
evm.model.Ap4.6869	S
evm.model.Ap4.6866	O
evm.model.Ap4.6867	S
evm.model.Ap4.6864	S
evm.model.Ap4.6865	O
evm.model.Ap4.6863	S
evm.model.Ap4.6860	S
evm.model.Ap4.6861	O
evm.model.Ap4.2372	S
evm.model.Ap4.2371	S
evm.model.Ap4.3423	E
evm.model.Ap4.3429	Q
evm.model.Ap4.6288	V
evm.model.Ap4.6282	E
evm.model.Ap4.6283	S
evm.model.Ap4.6280	Q
evm.model.Ap4.6281	I
evm.model.Ap4.6287	V
evm.model.Ap4.6284	DO
evm.model.Ap4.1483	G
evm.model.Ap4.1485	S
evm.model.Ap4.1484	U
evm.model.Ap4.1486	S
evm.model.Ap4.6130	S
evm.model.Ap4.6138	T
evm.model.Ap4.6139	T
evm.model.Ap4.923	O
evm.model.Ap4.924	T
evm.model.Ap4.4194	BD
evm.model.Ap4.4197	S
evm.model.Ap4.4190	L
evm.model.Ap4.4192	G
evm.model.Ap4.2920	-
evm.model.Ap4.2927	BD
evm.model.Ap4.2926	BD
evm.model.Ap4.2929	J
evm.model.Ap4.2928	S
evm.model.Ap4.6960_evm.model.Ap4.6961	G
evm.model.Ap4.1389	G
evm.model.Ap4.1386	-
evm.model.Ap4.1382	Q
evm.model.Ap4.1383	Q
evm.model.Ap4.1380	Q
evm.model.Ap4.705	D
evm.model.Ap4.709	Z
evm.model.Ap4.1522	C
evm.model.Ap4.1523	K
evm.model.Ap4.1520	EPT
evm.model.Ap4.1521	-
evm.model.Ap4.1526	Y
evm.model.Ap4.1524	A
evm.model.Ap4.1525	T
evm.model.Ap4.3679	S
evm.model.Ap4.4543	L
evm.model.Ap4.4542	L
evm.model.Ap4.4541	L
evm.model.Ap4.4544	S
evm.model.Ap4.4549	L
evm.model.Ap4.4548	L
evm.model.Ap4.888	K
evm.model.Ap4.885	S
evm.model.Ap4.884	M
evm.model.Ap4.887	K
evm.model.Ap4.886	S
evm.model.Ap4.881	S
evm.model.Ap4.883	O
evm.model.Ap4.882	U
evm.model.Ap4.5632	Q
evm.model.Ap4.5633	Q
evm.model.Ap4.5631	J
evm.model.Ap4.5636	S
evm.model.Ap4.5637	L
evm.model.Ap4.5635	G
evm.model.Ap4.5639	W
evm.model.Ap4.1814	L
evm.model.Ap4.6413	T
evm.model.Ap4.6412	I
evm.model.Ap4.6417	KLT
evm.model.Ap4.6416	T
evm.model.Ap4.6415	I
evm.model.Ap4.6414	T
evm.model.Ap4.6419	S
evm.model.Ap4.6418	S
evm.model.Ap4.3085	-
evm.model.Ap4.2887	S
evm.model.Ap4.4837	-
evm.model.Ap4.4835	-
evm.model.Ap4.4833	L
evm.model.Ap4.3820	G
evm.model.Ap4.4830	-
evm.model.Ap4.4838	S
evm.model.Ap4.5874	S
evm.model.Ap4.5870	K
evm.model.Ap4.5872	D
evm.model.Ap4.5873	T
evm.model.Ap4.511	S
evm.model.Ap4.518	S
evm.model.Ap4.6992	S
evm.model.Ap4.6991	O
evm.model.Ap4.6996	G
evm.model.Ap4.2064	T
evm.model.Ap4.7119	GM
evm.model.Ap4.7118	T
evm.model.Ap4.7117	S
evm.model.Ap4.7116	Z
evm.model.Ap4.7111	S
evm.model.Ap4.7112	S
evm.model.Ap4.5405.1.5f15e211	O
evm.model.Ap4.5405	O
evm.model.Ap4.5404	OT
evm.model.Ap4.5407	O
evm.model.Ap4.5406	J
evm.model.Ap4.5401	S
evm.model.Ap4.5400	S
evm.model.Ap4.5403	S
evm.model.Ap4.5402	O
evm.model.Ap4.5409	G
evm.model.Ap4.5408	S
evm.model.Ap4.3079	OU
evm.model.Ap4.1773	DZ
evm.model.Ap4.1772	L
evm.model.Ap4.6202	T
evm.model.Ap4.6200	G
evm.model.Ap4.6201	G
evm.model.Ap4.6206	ADK
evm.model.Ap4.6207	ADK
evm.model.Ap4.6208	G
evm.model.Ap4.6209	S
evm.model.Ap4.5247	K
evm.model.Ap4.5245	K
evm.model.Ap4.5244	K
evm.model.Ap4.5243	K
evm.model.Ap4.5242	T
evm.model.Ap4.5240	K
evm.model.Ap4.5249	K
evm.model.Ap4.5248	K
evm.model.Ap4.239	-
evm.model.Ap4.5938	S
evm.model.Ap4.5933	K
evm.model.Ap4.5934	G
evm.model.Ap4.5937	S
evm.model.Ap4.5936	S
evm.model.Ap4.1238	L
evm.model.Ap4.1239	T
evm.model.Ap4.1233	L
evm.model.Ap4.1230	U
evm.model.Ap4.1236	T
evm.model.Ap4.1234	L
evm.model.Ap4.1235	-
evm.model.Ap4.498	G
evm.model.Ap4.499	S
evm.model.Ap4.494	TV
evm.model.Ap4.495	G
evm.model.Ap4.7308	G
evm.model.Ap4.7304	S
evm.model.Ap4.7305	D
evm.model.Ap4.7306	S
evm.model.Ap4.7307	S
evm.model.Ap4.7300	A
evm.model.Ap4.7302	T
evm.model.Ap4.7303	G
evm.model.Ap4.4656	S
evm.model.Ap4.4653	L
evm.model.Ap4.4652	-
evm.model.Ap4.6211	ADK
evm.model.Ap4.2236	B
evm.model.Ap4.3542	-
evm.model.Ap4.3540	E
evm.model.Ap4.3544	-
evm.model.Ap4.6075	L
evm.model.Ap4.6071	S
evm.model.Ap4.6073	G
evm.model.Ap4.6079	G
evm.model.Ap4.804	T
evm.model.Ap4.807	O
evm.model.Ap4.806	G
evm.model.Ap4.801	T
evm.model.Ap4.809	O
evm.model.Ap4.808	O
evm.model.Ap4.2794	BD
evm.model.Ap4.2795	S
evm.model.Ap4.2796	S
evm.model.Ap4.1858	L
evm.model.Ap4.1853	O
evm.model.Ap4.1857	-
evm.model.Ap4.1855	S
evm.model.Ap4.4326	L
evm.model.Ap4.4324	S
evm.model.Ap4.4323	S
evm.model.Ap4.4320	-
evm.model.Ap4.23	P
evm.model.Ap4.20	T
evm.model.Ap4.21	G
evm.model.Ap4.27	J
evm.model.Ap4.24	-
evm.model.Ap4.25	S
evm.model.Ap4.3331	O
evm.model.Ap4.6114	L
evm.model.Ap4.3337	S
evm.model.Ap4.3336	-
evm.model.Ap4.1649	-
evm.model.Ap4.1645	T
evm.model.Ap4.1644	G
evm.model.Ap4.1643	G
evm.model.Ap4.1641	-
evm.model.Ap4.6912	O
evm.model.Ap4.6916	-
evm.model.Ap4.6914	L
evm.model.Ap4.6919	O
evm.model.Ap4.3730	T
evm.model.Ap4.3733	L
evm.model.Ap4.4424	G
evm.model.Ap4.4423	-
evm.model.Ap4.4280	OU
evm.model.Ap4.4281	G
evm.model.Ap4.4282	L
evm.model.Ap4.5777	A
evm.model.Ap4.5770	S
evm.model.Ap4.5779	S
evm.model.Ap4.5489	O
evm.model.Ap4.5488	O
evm.model.Ap4.5485	D
evm.model.Ap4.5484	E
evm.model.Ap4.5487	O
evm.model.Ap4.5486	O
evm.model.Ap4.5481	G
evm.model.Ap4.5482	E
evm.model.Ap4.388	C
evm.model.Ap4.386	S
evm.model.Ap4.387.1.5f15ddbe	D
evm.model.Ap4.387	D
evm.model.Ap4.384	D
evm.model.Ap4.385	-
evm.model.Ap4.655	T
evm.model.Ap4.656	E
evm.model.Ap4.657	T
evm.model.Ap4.653	-
evm.model.Ap4.5861	E
evm.model.Ap4.5368_evm.model.Ap4.5386	S
evm.model.Ap4.5368_evm.model.Ap4.5386.1.5f1690ea	S
evm.model.Ap4.1126	F
evm.model.Ap4.1127	S
evm.model.Ap4.410	K
evm.model.Ap4.411	T
evm.model.Ap4.419	TV
evm.model.Ap4.6899	S
evm.model.Ap4.6897	O
evm.model.Ap4.6891	O
evm.model.Ap4.6890	T
evm.model.Ap4.2389	S
evm.model.Ap4.2386	BD
evm.model.Ap4.2385	BD
evm.model.Ap4.2383	S
evm.model.Ap4.6764	J
evm.model.Ap4.6767	O
evm.model.Ap4.6761	S
evm.model.Ap4.6760	O
evm.model.Ap4.6763	O
evm.model.Ap4.6762	O
evm.model.Ap4.6768	O
evm.model.Ap4.6473	T
evm.model.Ap4.6248	A
evm.model.Ap4.5527	K
evm.model.Ap4.5528	K
evm.model.Ap4.5529	K
evm.model.Ap4.6285_evm.model.Ap4.6286	V
evm.model.Ap4.1036	EI
evm.model.Ap4.1037	L
evm.model.Ap4.1030	AI
evm.model.Ap4.1038	L
evm.model.Ap4.1039	T
evm.model.Ap4.6958	S
evm.model.Ap4.6959	S
evm.model.Ap4.7319	Z
evm.model.Ap4.6951	S
evm.model.Ap4.6567	O
evm.model.Ap4.6562	J
evm.model.Ap4.6560	K
evm.model.Ap4.6569	Q
evm.model.Ap4.6568	Q
evm.model.Ap4.2715	-
evm.model.Ap4.2719	S
evm.model.Ap4.3044	S
evm.model.Ap4.5059	L
evm.model.Ap4.5054	S
evm.model.Ap4.5055	O
evm.model.Ap4.5052	J
evm.model.Ap4.5050	L
evm.model.Ap4.5051	OU
evm.model.Ap4.1378	Q
evm.model.Ap4.1377	Q
evm.model.Ap4.1376	Q
evm.model.Ap4.1375	Q
evm.model.Ap4.1374	T
evm.model.Ap4.1373	O
evm.model.Ap4.1371	T
evm.model.Ap4.1370	O
evm.model.Ap4.7022	O
evm.model.Ap4.7027	C
evm.model.Ap4.7026	L
evm.model.Ap4.7028	S
evm.model.Ap4.4590	L
evm.model.Ap4.4047	K
evm.model.Ap4.4048	A
evm.model.Ap4.4049	O
evm.model.Ap4.1170	-
evm.model.Ap4.1175	Z
evm.model.Ap4.1177	U
evm.model.Ap4.1178	Z
evm.model.Ap4.6336	T
evm.model.Ap4.6334	T
evm.model.Ap4.6335	S
evm.model.Ap4.6330	S
evm.model.Ap4.6338	-
evm.model.Ap4.6339	E
evm.model.Ap4.2527	-
evm.model.Ap4.2526	T
evm.model.Ap4.2525	S
evm.model.Ap4.2523	-
evm.model.Ap4.2521	-
evm.model.Ap4.2528	S
evm.model.Ap4.1959	DZ
evm.model.Ap4.1957	DZ
evm.model.Ap4.1953	OU
evm.model.Ap4.1952	DZ
evm.model.Ap4.4201	A
evm.model.Ap4.4204	L
evm.model.Ap4.4206	S
evm.model.Ap4.4207	-
evm.model.Ap4.1602	E
evm.model.Ap4.306	-
evm.model.Ap4.307	S
evm.model.Ap4.304	E
evm.model.Ap4.305	E
evm.model.Ap4.302	C
evm.model.Ap4.303	K
evm.model.Ap4.301	TZ
evm.model.Ap4.309	S
evm.model.Ap4.7270	O
evm.model.Ap4.7272	P
evm.model.Ap4.7273	O
evm.model.Ap4.7274	T
evm.model.Ap4.7275	D
evm.model.Ap4.7276	S
evm.model.Ap4.7279	-
evm.model.Ap4.3945	-
evm.model.Ap4.6817	-
evm.model.Ap4.6816	G
evm.model.Ap4.6814	-
evm.model.Ap4.6812	-
evm.model.Ap4.6811	-
evm.model.Ap4.6810	A
evm.model.Ap4.6819	-
evm.model.Ap4.6818	T
evm.model.Ap4.1456	S
evm.model.Ap4.1457	S
evm.model.Ap4.1459	O
evm.model.Ap4.839_evm.model.Ap4.840_evm.model.Ap4.841	S
evm.model.Ap4.3160	EPT
